nn1_max50_target_mean,nn1_max100_target_mean,nn1_max200_target_mean,nn1_max500_target_mean,nn3_max50_target_mean,nn3_max100_target_mean,nn3_max200_target_mean,nn3_max500_target_mean,nn5_max50_target_mean,nn5_max100_target_mean,nn5_max200_target_mean,nn5_max500_target_mean,nn10_max50_target_mean,nn10_max100_target_mean,nn10_max200_target_mean,nn10_max500_target_mean,nn1_max50_count,nn1_max100_count,nn1_max200_count,nn1_max500_count,nn3_max50_count,nn3_max100_count,nn3_max200_count,nn3_max500_count,nn5_max50_count,nn5_max100_count,nn5_max200_count,nn5_max500_count,nn10_max50_count,nn10_max100_count,nn10_max200_count,nn10_max500_count,nn1_max50_dist_mean,nn1_max100_dist_mean,nn1_max200_dist_mean,nn1_max500_dist_mean,nn3_max50_dist_mean,nn3_max100_dist_mean,nn3_max200_dist_mean,nn3_max500_dist_mean,nn5_max50_dist_mean,nn5_max100_dist_mean,nn5_max200_dist_mean,nn5_max500_dist_mean,nn10_max50_dist_mean,nn10_max100_dist_mean,nn10_max200_dist_mean,nn10_max500_dist_mean,dist_to_nearest_underperf,dist_to_nearest_normal,underperforming
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.25,0.2,0.0,0.3,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,10.315184056436966,10.315184056436966,10.315184056436966,10.315184056436966,20.07824693692945,20.07824693692945,106.71676056252483,204.57096096467976,20.711834598849705,38.12083213357789,137.43671489840796,250.72660267231973,23.076863277243156,51.840849408347516,106.6877710215575,279.71340766990403,436.51726778937365,10.315184056436966,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4,0.6,0.3,0.2,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,11.20912033075936,11.20912033075936,11.20912033075936,11.20912033075936,19.69146874432191,19.69146874432191,48.11908471784458,48.11908471784458,30.49605018980561,36.7259772732596,75.77654119823166,108.94038566592981,22.643007812298194,30.45193751810185,72.32832027676355,92.18650240233401,127.53230026661686,11.20912033075936,1
1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.4,0.4,0.6,0.6,0.4,0.2857142857142857,0.3,0.4,1,1,1,1,3,3,3,3,5,5,5,5,5,7,10,10,3.074031535757111,3.074031535757111,3.074031535757111,3.074031535757111,15.184201182639782,35.46664125169695,54.07819433343349,54.07819433343349,17.691267419011346,39.78891407202574,81.94475709775777,147.79470487599127,17.691267419011346,34.54975770103801,91.63344271825018,219.4814998656212,3.074031535757111,326.25520047258976,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,8.739710758825417,8.739710758825417,8.739710758825417,8.739710758825417,22.855105772623972,22.855105772623972,22.855105772623972,22.855105772623972,25.616262385164998,25.616262385164998,25.616262385164998,25.616262385164998,24.287680861121867,28.140153605268317,28.140153605268317,28.140153605268317,32.475638047250506,8.739710758825417,1
1.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.75,0.6,0.4,0.8,0.75,0.6,0.4,0.7,1,1,1,1,3,3,3,3,4,5,5,5,4,10,10,10,25.27078972049659,80.26618979410406,143.96850406919856,143.96850406919856,15.593506719088433,54.752881838161876,129.88581310062807,210.73536135333893,21.28559590168354,51.75662491698206,112.00910169594765,277.03026277553124,21.28559590168354,53.87265099034353,133.7442496655214,255.81911946979125,143.96850406919856,403.6644305484006,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,1.312364237042782,66.52578904006414,66.52578904006414,66.52578904006414,15.93001257295257,48.01529689116822,48.01529689116822,48.01529689116822,24.15869623446891,38.104712831063914,38.104712831063914,38.104712831063914,20.149468818261408,45.46550613881171,48.46451590356229,48.46451590356229,82.09581788827111,66.52578904006414,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,5.853001763131247,5.853001763131247,5.853001763131247,5.853001763131247,18.093902381584684,18.093902381584684,18.093902381584684,18.093902381584684,21.001164017945097,21.001164017945097,21.001164017945097,21.001164017945097,27.583220229886905,27.583220229886905,36.749356806945286,36.749356806945286,5.853001763131247,32.98938608768656,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.4,0.6,0.6,0.3,0.4,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,33.597416869704546,33.597416869704546,33.597416869704546,33.597416869704546,35.95760813517816,35.95760813517816,68.50034669319247,68.50034669319247,36.047834679368506,36.047834679368506,108.32319465913648,108.32319465913648,36.575948573867564,44.043559461641394,91.98871528782023,113.43107381322213,35.61138554162487,33.597416869704546,0
0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.4,0.4,0.4,0.8333333333333334,0.4,0.3,0.2,1,1,1,1,3,3,3,3,5,5,5,5,6,10,10,10,26.263573421627832,26.263573421627832,107.79947788250142,107.79947788250142,27.001872179529045,38.02927468500466,147.67802821353013,147.67802821353013,34.3052519917916,59.50746114723121,114.89426020441621,114.89426020441621,32.88809449493929,67.71325762630767,118.84794766494481,158.0107420619662,107.79947788250142,174.39195983462758,0
1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.4,0.4,0.4,0.5,0.3,0.3,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,25.17529988360482,25.17529988360482,25.17529988360482,25.17529988360482,28.743487127079238,43.43994370302547,43.43994370302547,43.43994370302547,35.29370821937598,45.00544681420731,89.72021246270374,89.72021246270374,27.405020443297946,62.30449541991395,100.71451663640069,115.72239046344085,25.17529988360482,62.322618404352596,0
,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,1,1,1,0,1,1,3,0,1,1,5,0,1,1,10,,61.52596357417458,61.52596357417458,61.52596357417458,,61.52596357417458,61.52596357417458,284.680823323824,,61.52596357417458,61.52596357417458,311.6372738487788,,61.52596357417458,61.52596357417458,371.72212388365904,,61.52596357417458,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.75,0.2,0.4,0.2,0.75,0.3333333333333333,0.3,0.2,1,1,1,1,3,3,3,3,4,5,5,5,4,9,10,10,23.130348514500756,23.130348514500756,23.130348514500756,23.130348514500756,33.718678847815546,67.55739455299663,108.42965341870577,282.4854864565769,37.467828157469185,64.39766495280409,119.28915165088753,266.24426036054984,37.467828157469185,66.9291586852724,117.25502581966482,268.87791191605993,498.42855941077346,23.130348514500756,0
0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6,0.6,0.4,0.1,0.3,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,14.658794996557928,67.58146069609965,185.78424515537938,185.78424515537938,12.788590478476564,62.445526022933656,190.0861469741693,197.24808778112126,21.248898742112083,69.56034777995518,184.5157418433514,190.18076505617256,25.624074895714493,76.12853820679705,139.59334885673033,178.6006148676743,185.78424515537938,216.3206191832608,1
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.3,1,1,1,1,3,3,3,3,3,5,5,5,3,10,10,10,24.579745189201965,88.74167213143501,170.38287057665931,170.38287057665931,23.22281179714079,66.77681838807655,115.37786018389568,115.37786018389568,23.22281179714079,76.12731817499288,111.52284379897233,148.53659006889197,23.22281179714079,70.84765908663135,117.13488144887074,171.1005072538503,87.00903784359267,170.38287057665931,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,1,1,1,1,2,3,3,3,2,5,5,5,2,10,10,10,47.5679889605708,50.06904369212729,123.54378472265267,123.54378472265267,29.24779362373552,65.54143383652884,129.00615657057872,129.00615657057872,29.24779362373552,59.862435007540014,98.40694925988657,98.40694925988657,29.24779362373552,63.36978246673259,95.46102848331071,95.46102848331071,55.119884567542705,123.54378472265267,0
0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.2,0.1111111111111111,0.1,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,9,10,10,10,0.0,0.0,150.790407755924,150.790407755924,15.983899076091227,15.983899076091227,52.059755010137046,52.059755010137046,14.375290535001913,14.375290535001913,71.8936217983975,71.8936217983975,20.4060650223042,39.02134536072599,82.55507488682426,82.55507488682426,150.790407755924,0.0,0
1.0,0.0,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6,0.6,0.4,0.5,0.7,0.6,0.4,1,1,1,1,2,3,3,3,2,5,5,5,2,10,10,10,44.25441159126563,58.34681084196632,155.44813147096076,262.0068148600715,29.644685027557415,79.81067115338496,132.41407759829173,310.76076010147125,29.644685027557415,78.56622388638179,108.65679967697994,273.089993853636,29.644685027557415,77.8878973951247,124.57804833131722,305.18442229573617,226.0375046935337,262.0068148600715,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.4,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,10.43230354568798,10.43230354568798,10.43230354568798,10.43230354568798,14.93855156824184,29.832615685649916,29.832615685649916,29.832615685649916,18.47750854503638,48.666641907945774,48.666641907945774,48.666641907945774,18.036271928533775,68.59291154478959,68.59291154478959,68.59291154478959,89.03382087745604,10.43230354568798,0
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.8,0.8,1.0,0.4,0.8,0.9,1,1,1,1,1,3,3,3,1,5,5,5,1,10,10,10,28.316962580171097,96.75000689903496,96.75000689903496,96.75000689903496,28.316962580171097,82.74889660769564,121.1659539399426,121.1659539399426,28.316962580171097,86.42346566236064,122.519981030938,179.37701381676794,28.316962580171097,83.73682261733147,140.75489944653998,178.98974839536103,96.75000689903496,67.52773450425217,0
1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.4,0.2,0.2,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,0.6126803111023423,0.6126803111023423,0.6126803111023423,0.6126803111023423,14.818622716882254,14.818622716882254,47.764983500323616,47.764983500323616,22.536578409425694,35.12202614916962,53.37186020835951,53.37186020835951,28.332099542145613,51.68866134246214,96.46800314749896,102.07603164340648,0.6126803111023423,106.68211655337855,1
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.4,0.2,0.1,0.2,0.2,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,31.971554536372214,31.971554536372214,31.971554536372214,31.971554536372214,32.421603112497905,48.809547840588685,66.68266945560863,66.68266945560863,34.49898548039728,49.27065646161664,67.06385239288956,93.99125915684135,32.259344143079545,60.83620114013784,71.8988171304672,97.3624162883393,53.1469170009695,31.971554536372214,0
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.4,0.4,0.0,0.4,0.6,0.4,1,1,1,1,3,3,3,3,4,5,5,5,4,10,10,10,39.48272549343957,85.61849778458041,85.61849778458041,85.61849778458041,40.794033794828415,59.84321460802746,59.84321460802746,59.84321460802746,35.02901104300857,60.893827610367964,112.51011122460916,178.0460734511853,35.02901104300857,61.67156759836155,126.70384414576256,211.37974096625234,54.42842054606238,85.61849778458041,1
,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2,0.0,0.0,,0.2222222222222222,0.0,0.1,0,1,1,1,0,3,3,3,0,5,5,5,0,9,10,10,,77.30046733023113,77.30046733023113,77.30046733023113,,73.66753486881822,100.43114475380894,100.43114475380894,,78.13636902301943,112.76138936363527,112.76138936363527,,84.03500494380738,131.2628118035628,188.02214911985772,357.7835708366851,77.30046733023113,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,1.3755287769404776,1.3755287769404776,1.3755287769404776,1.3755287769404776,14.207260552670945,14.207260552670945,14.207260552670945,14.207260552670945,21.75825853633922,21.75825853633922,21.75825853633922,21.75825853633922,28.20288722705004,35.17277021183024,35.17277021183024,35.17277021183024,45.597705879649176,1.3755287769404776,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,19.75629149398411,19.75629149398411,19.75629149398411,19.75629149398411,30.587757893160504,30.587757893160504,30.587757893160504,30.587757893160504,31.814697166594023,31.814697166594023,31.814697166594023,31.814697166594023,36.4828557428626,42.28489155600307,42.28489155600307,42.28489155600307,25.51987038624764,19.75629149398411,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,0.2022152110867762,0.2022152110867762,0.2022152110867762,0.2022152110867762,12.10706622858804,26.982563854851325,26.982563854851325,26.982563854851325,15.446499226919215,24.344150223058485,24.344150223058485,24.344150223058485,18.778478007942432,25.08960478039384,25.08960478039384,25.08960478039384,30.65100117345752,0.2022152110867762,0
1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,27.135045867800223,27.135045867800223,27.135045867800223,27.135045867800223,29.53046854642628,29.53046854642628,29.53046854642628,29.53046854642628,21.642926079144466,21.642926079144466,21.642926079144466,21.642926079144466,25.666975941059768,35.392773197309204,35.392773197309204,35.392773197309204,27.135045867800223,22.859662903270777,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,3.3358477993365545,3.3358477993365545,3.3358477993365545,3.3358477993365545,9.30946574479893,9.30946574479893,9.30946574479893,9.30946574479893,16.844036396631424,16.844036396631424,16.844036396631424,16.844036396631424,19.29403011054537,23.886976128977544,32.52134284678049,32.52134284678049,106.94959811055008,3.3358477993365545,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,10.983649685475683,10.983649685475683,10.983649685475683,10.983649685475683,14.383879686318599,14.383879686318599,14.383879686318599,14.383879686318599,23.682278490481586,23.682278490481586,23.682278490481586,23.682278490481586,30.179906305451805,36.63668059989582,36.63668059989582,36.63668059989582,1.1900200812712953,10.983649685475683,1
0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.4,0.3,0.2,0.5,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,40.40711785126989,92.6107497437482,100.35526775036638,100.35526775036638,42.99929084257969,71.16024785141956,119.25626021698963,119.25626021698963,36.12868151069268,70.27675781732783,142.49636489284939,151.79137843913284,38.52036326557236,63.86541005366244,163.3280892389924,180.84814543711798,100.35526775036638,164.80276315685433,1
0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.4,0.2,0.2,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,5.841869596126546,5.841869596126546,5.841869596126546,5.841869596126546,5.287604820028145,5.287604820028145,5.287604820028145,5.287604820028145,5.184178936883032,5.184178936883032,5.184178936883032,5.184178936883032,4.740080917562894,4.740080917562894,23.729619538400375,23.729619538400375,3.9585441270706236,5.841869596126546,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,20.85890190133687,20.85890190133687,20.85890190133687,20.85890190133687,26.35832030083147,31.958628879138825,31.958628879138825,31.958628879138825,35.000525115855105,42.63803356881145,42.63803356881145,42.63803356881145,36.35176336882108,53.01608608384581,53.01608608384581,53.01608608384581,10.239040125311327,20.85890190133687,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,41.482295163059234,41.482295163059234,142.31782222441845,142.31782222441845,28.710161679208355,45.529114651648996,144.99283717308106,144.99283717308106,25.913732227437357,46.78271454374784,125.88387882986451,125.88387882986451,22.691763592232697,57.03992677666393,123.77926541395018,141.20929384322682,206.68633456309365,142.31782222441845,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.5,0.3,0.2,1,1,1,1,1,3,3,3,1,5,5,5,1,8,10,10,6.257085310022999,6.257085310022999,6.257085310022999,6.257085310022999,6.257085310022999,55.170307212083856,55.170307212083856,55.170307212083856,6.257085310022999,69.63630579520103,103.47785764768248,117.19409111449913,6.257085310022999,72.5395036120738,114.62161832169038,279.68970547124985,220.33352658065775,6.257085310022999,0
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.4,0.6,0.7,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,5.0670306505155365,5.0670306505155365,5.0670306505155365,5.0670306505155365,5.624492160730031,57.74417907725236,57.74417907725236,57.74417907725236,9.628694704953222,72.53484065254209,76.08281362051007,76.08281362051007,23.261713611127668,69.4504271630297,76.18877053322336,76.18877053322336,5.0670306505155365,98.37494415006782,1
0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.4,0.4,0.4,0.4,0.5,0.2,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,44.0690388714335,85.1582562146846,131.01125223817644,205.9550302325426,38.43790023467598,80.21193492821624,145.43194057729497,255.69271809845,37.81767404502639,62.86572774163519,158.3275420705947,207.30401996132318,28.71754762300544,58.10126893358584,158.75542657539913,195.74144033830197,239.26089061502555,205.9550302325426,0
,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2,0.0,0.2,,0.4444444444444444,0.1,0.2,0,1,1,1,0,3,3,3,0,5,5,5,0,9,10,10,,65.95107851453156,65.95107851453156,65.95107851453156,,83.46636610899047,103.03827061687745,156.8897305806336,,80.61741494660967,116.61256697512538,206.8318221394608,,77.56061125954254,111.69695349264641,218.6037550529536,315.53089906833577,65.95107851453156,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,3.861521924326442,3.861521924326442,3.861521924326442,3.861521924326442,20.64166129253368,20.64166129253368,20.64166129253368,20.64166129253368,24.375759790017177,24.375759790017177,24.375759790017177,24.375759790017177,28.413921864968472,28.413921864968472,28.413921864968472,28.413921864968472,41.57233902095622,3.861521924326442,0
1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.4,0.4,0.4,0.7,0.2,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,1.2053350382185584,1.2053350382185584,1.2053350382185584,200.10505606370816,4.720797820695676,4.720797820695676,67.35686321657326,225.36985669570137,17.60666569035229,37.40153909708708,80.31521618782332,175.33304261824088,20.947583584813465,52.08727217814521,116.7503300437287,157.28386645473122,224.9218821146143,200.10505606370816,1
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6,0.7,0.6,1,1,1,1,3,3,3,3,3,5,5,5,3,10,10,10,22.936959322311864,22.936959322311864,22.936959322311864,22.936959322311864,23.803234268036615,37.57704392969139,37.57704392969139,37.57704392969139,23.803234268036615,56.72458047573159,70.27586698466303,70.27586698466303,23.803234268036615,63.09759212422042,104.0920261147696,198.8614125586275,22.936959322311864,412.7534727168326,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,1,1,1,1,3,3,3,3,5,5,5,5,7,10,10,10,9.09875445168045,9.09875445168045,9.09875445168045,9.09875445168045,8.755393202576158,8.755393202576158,44.881850904098094,44.881850904098094,13.491076185482331,45.235930211481204,50.55876797060573,81.62266009931326,15.752555065728732,44.26736898365581,94.46876978920574,153.97287502916402,261.623286189398,9.09875445168045,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,20.781507421417714,20.781507421417714,20.781507421417714,20.781507421417714,21.789229005985515,21.789229005985515,21.789229005985515,21.789229005985515,23.071518604148086,23.071518604148086,23.071518604148086,23.071518604148086,16.91271419971727,16.91271419971727,16.91271419971727,16.91271419971727,28.949787937233932,20.781507421417714,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.8,1.0,0.8,0.5,0.5,0.7,0.6,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,35.068108082350356,35.068108082350356,35.068108082350356,35.068108082350356,20.13696208592029,20.13696208592029,20.13696208592029,98.08069799904911,15.048672336560966,44.53181091037991,64.42264888852701,115.5843611533038,23.527097581186545,49.150459313014515,112.97031336264324,162.28045150124743,35.068108082350356,242.93242745343278,1
1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.8,0.8,0.8,0.5555555555555556,0.7,0.8,0.7,1,1,1,1,3,3,3,3,5,5,5,5,9,10,10,10,16.072529359069,16.072529359069,16.072529359069,16.072529359069,12.183825107144253,32.601858237074616,32.601858237074616,32.601858237074616,21.953477200908747,42.789179384581125,62.14958819895687,103.1250573990723,25.111716066722042,51.76313080689978,60.70525127849252,163.76389651499414,16.072529359069,18.825203595374298,1
0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.4,0.4,0.4,0.1,0.4,0.4,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,40.70430490929567,99.9926888756203,99.9926888756203,99.9926888756203,23.680987142734608,69.65941481153823,69.65941481153823,69.65941481153823,15.708797852515028,47.86338019070457,47.86338019070457,47.86338019070457,24.768056406060445,42.34167414684062,53.24909511915274,53.24909511915274,99.9926888756203,40.70430490929567,1
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.3,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,42.51660634483847,84.03245974498348,84.03245974498348,84.03245974498348,14.803827550684666,80.77831263877131,110.01883092753008,110.01883092753008,13.730520718486133,83.67777608637147,110.867796947262,110.867796947262,19.777574830175066,60.67594800829578,131.0265440968708,132.72617799847637,163.9394598632118,84.03245974498348,0
,0.0,0.0,0.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.5,0.2,0.4,,0.5,0.3,0.3,0,1,1,1,0,3,3,3,0,4,5,5,0,4,10,10,,68.56613450153927,193.95563319743596,206.35966729772494,,83.03628224616074,159.05157081393088,205.77818506324283,,83.06731574732402,159.76215219505312,272.81154741588693,,83.06731574732402,153.01141421638664,291.70174226369267,217.01925469456756,206.35966729772494,0
1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,9.077815907714667,9.077815907714667,9.077815907714667,9.077815907714667,11.024723563485763,11.024723563485763,11.024723563485763,11.024723563485763,17.985138189702962,17.985138189702962,17.985138189702962,17.985138189702962,24.38913234727546,24.38913234727546,24.38913234727546,24.38913234727546,9.077815907714667,9.244106609680019,0
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.8,0.2,0.2,0.6,0.5,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,42.007100452604746,42.007100452604746,42.007100452604746,42.007100452604746,31.8489577369036,47.16675655409287,99.50102090245191,99.50102090245191,32.313707656790754,50.56087369581283,112.37712047462969,112.37712047462969,33.40464722356056,49.215917248691696,130.5811994005769,149.5550228544826,42.007100452604746,113.11735482604752,0
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.2,0.0,0.2,0.1,0.2,1,1,1,1,3,3,3,3,3,5,5,5,3,5,10,10,1.9626932329632492,1.9626932329632492,1.9626932329632492,1.9626932329632492,11.383319253382387,30.087928635855537,30.087928635855537,30.087928635855537,11.383319253382387,34.14617081761062,59.186452047029334,59.186452047029334,11.383319253382387,34.14617081761062,81.6988710634325,169.50374727808034,57.976449305114414,1.9626932329632492,1
1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.4,0.6,0.8,0.8,0.625,0.5,0.7,0.5,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,10.800504386500407,10.800504386500407,162.492065704511,162.492065704511,33.86901737298633,39.843529206239886,96.44303882790923,137.51763791566674,37.79098964368058,52.00880887456151,79.61183994318938,169.60068238755656,37.669051607934165,55.74542899130584,90.57166705695585,165.59136476663733,162.492065704511,319.41395179806625,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,5,10,10,10,23.667658114764702,23.667658114764702,23.667658114764702,23.667658114764702,28.94312466477916,47.936776953194105,47.936776953194105,47.936776953194105,19.24568922058917,60.5842764793653,74.68259872799078,98.03257617600454,19.24568922058917,56.88072989377871,109.04720536785604,229.84182619974695,299.1787837241491,23.667658114764702,0
1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.8,0.8,0.8,0.2,0.5,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,2.7778512641398136,2.7778512641398136,2.7778512641398136,2.7778512641398136,4.180027313716996,47.15958996834064,47.15958996834064,47.15958996834064,19.742000503450264,59.78325392518199,59.78325392518199,59.78325392518199,31.333626945307884,55.660058499554886,57.40574181398027,57.40574181398027,2.7778512641398136,67.59832388176588,1
